fecha,departamento
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,SANTANDER
03/01/2010,BOLIVAR
03/01/2010,VALLE DEL CAUCA
03/01/2010,TOLIMA
03/01/2010,BOYACA
03/01/2010,HUILA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,BOYACA
03/01/2010,BOGOTA D. C.
03/01/2010,VALLE DEL CAUCA
03/01/2010,MAGDALENA
03/01/2010,VALLE DEL CAUCA
03/01/2010,CUNDINAMARCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,CAQUETA
03/01/2010,BOGOTA D. C.
03/01/2010,CUNDINAMARCA
03/01/2010,BOGOTA D. C.
03/01/2010,TOLIMA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,HUILA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,CUNDINAMARCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,TOLIMA
03/01/2010,CUNDINAMARCA
03/01/2010,CESAR
03/01/2010,CESAR
03/01/2010,ATLANTICO
03/01/2010,ANTIOQUIA
03/01/2010,RISARALDA
03/01/2010,ANTIOQUIA
03/01/2010,SANTANDER
03/01/2010,CUNDINAMARCA
03/01/2010,ANTIOQUIA
03/01/2010,SANTANDER
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,CUNDINAMARCA
03/01/2010,ANTIOQUIA
03/01/2010,CUNDINAMARCA
03/01/2010,TOLIMA
03/01/2010,CUNDINAMARCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,BOGOTA D. C.
03/01/2010,SANTANDER
03/01/2010,VALLE DEL CAUCA
03/01/2010,CAQUETA
03/01/2010,ATLANTICO
03/01/2010,VALLE DEL CAUCA
03/01/2010,MAGDALENA
03/01/2010,ANTIOQUIA
03/01/2010,CUNDINAMARCA
03/01/2010,BOYACA
03/01/2010,ANTIOQUIA
03/01/2010,BOYACA
03/01/2010,BOGOTA D. C.
03/01/2010,CUNDINAMARCA
03/01/2010,CUNDINAMARCA
03/01/2010,BOGOTA D. C.
03/01/2010,SANTANDER
03/01/2010,VALLE DEL CAUCA
03/01/2010,NARINO
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,SANTANDER
03/01/2010,QUINDIO
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,RISARALDA
03/01/2010,TOLIMA
03/01/2010,ANTIOQUIA
03/01/2010,HUILA
03/01/2010,CUNDINAMARCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,BOLIVAR
03/01/2010,VALLE DEL CAUCA
03/01/2010,BOGOTA D. C.
03/01/2010,CUNDINAMARCA
03/01/2010,CUNDINAMARCA
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,BOLIVAR
03/01/2010,ANTIOQUIA
03/01/2010,CESAR
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ATLANTICO
03/01/2010,SANTANDER
03/01/2010,ANTIOQUIA
03/01/2010,SANTANDER
03/01/2010,ANTIOQUIA
03/01/2010,QUINDIO
03/01/2010,CALDAS
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,RISARALDA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ATLANTICO
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,SANTANDER
03/01/2010,VALLE DEL CAUCA
03/01/2010,RISARALDA
03/01/2010,NORTE DE SANTANDER
03/01/2010,ANTIOQUIA
03/01/2010,QUINDIO
03/01/2010,MAGDALENA
03/01/2010,ANTIOQUIA
03/01/2010,NORTE DE SANTANDER
03/01/2010,BOGOTA D. C.
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,META
03/01/2010,MAGDALENA
03/01/2010,VALLE DEL CAUCA
03/01/2010,BOGOTA D. C.
03/01/2010,VALLE DEL CAUCA
03/01/2010,BOYACA
03/01/2010,CUNDINAMARCA
03/01/2010,ANTIOQUIA
03/01/2010,BOLIVAR
03/01/2010,VALLE DEL CAUCA
03/01/2010,CALDAS
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,TOLIMA
03/01/2010,ANTIOQUIA
03/01/2010,CORDOBA
03/01/2010,CORDOBA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,CALDAS
03/01/2010,NARINO
03/01/2010,ANTIOQUIA
03/01/2010,ARAUCA
03/01/2010,MAGDALENA
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,BOYACA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,BOLIVAR
03/01/2010,QUINDIO
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,ANTIOQUIA
03/01/2010,QUINDIO
03/01/2010,CUNDINAMARCA
03/01/2010,BOYACA
03/01/2010,ANTIOQUIA
03/01/2010,RISARALDA
03/01/2010,CUNDINAMARCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,CUNDINAMARCA
03/01/2010,CESAR
03/01/2010,TOLIMA
03/01/2010,CALDAS
03/01/2010,BOLIVAR
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,BOLIVAR
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,CUNDINAMARCA
03/01/2010,CASANARE
03/01/2010,CALDAS
03/01/2010,ATLANTICO
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,CORDOBA
03/01/2010,RISARALDA
03/01/2010,CORDOBA
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,CUNDINAMARCA
03/01/2010,BOGOTA D. C.
03/01/2010,SUCRE
03/01/2010,ATLANTICO
03/01/2010,SANTANDER
03/01/2010,ANTIOQUIA
03/01/2010,META
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,SANTANDER
03/01/2010,SANTANDER
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,HUILA
03/01/2010,SANTANDER
03/01/2010,QUINDIO
03/01/2010,BOGOTA D. C.
03/01/2010,NARINO
03/01/2010,ANTIOQUIA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,VALLE DEL CAUCA
03/01/2010,ANTIOQUIA
03/01/2010,CESAR
03/01/2010,ANTIOQUIA
03/01/2010,NORTE DE SANTANDER
03/01/2010,ANTIOQUIA
03/01/2010,ATLANTICO
03/01/2010,SANTANDER
03/01/2010,VALLE DEL CAUCA
03/01/2010,CORDOBA
03/01/2010,SANTANDER
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,CUNDINAMARCA
03/01/2010,VALLE DEL CAUCA
03/01/2010,MAGDALENA
03/01/2010,ANTIOQUIA
03/01/2010,BOGOTA D. C.
03/01/2010,ATLANTICO
03/01/2010,BOGOTA D. C.
03/01/2010,NARINO
03/01/2010,ANTIOQUIA
04/01/2010,CASANARE
04/01/2010,VALLE DEL CAUCA
04/01/2010,RISARALDA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,CORDOBA
04/01/2010,VALLE DEL CAUCA
04/01/2010,RISARALDA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,HUILA
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,NARINO
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,BOLIVAR
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,CORDOBA
04/01/2010,QUINDIO
04/01/2010,ANTIOQUIA
04/01/2010,CUNDINAMARCA
04/01/2010,RISARALDA
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,RISARALDA
04/01/2010,ANTIOQUIA
04/01/2010,NARINO
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOLIVAR
04/01/2010,ATLANTICO
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,QUINDIO
04/01/2010,TOLIMA
04/01/2010,BOGOTA D. C.
04/01/2010,ATLANTICO
04/01/2010,VALLE DEL CAUCA
04/01/2010,CESAR
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,CALDAS
04/01/2010,ATLANTICO
04/01/2010,CALDAS
04/01/2010,CALDAS
04/01/2010,BOGOTA D. C.
04/01/2010,SANTANDER
04/01/2010,CORDOBA
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,CUNDINAMARCA
04/01/2010,NARINO
04/01/2010,CORDOBA
04/01/2010,BOGOTA D. C.
04/01/2010,RISARALDA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,CALDAS
04/01/2010,SANTANDER
04/01/2010,CUNDINAMARCA
04/01/2010,CALDAS
04/01/2010,META
04/01/2010,ANTIOQUIA
04/01/2010,MAGDALENA
04/01/2010,SUCRE
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,RISARALDA
04/01/2010,QUINDIO
04/01/2010,ANTIOQUIA
04/01/2010,MAGDALENA
04/01/2010,ATLANTICO
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,CUNDINAMARCA
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,NARINO
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,BOLIVAR
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,META
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,CUNDINAMARCA
04/01/2010,ANTIOQUIA
04/01/2010,META
04/01/2010,VALLE DEL CAUCA
04/01/2010,CUNDINAMARCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOYACA
04/01/2010,CASANARE
04/01/2010,CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,NARINO
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,MAGDALENA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,SANTANDER
04/01/2010,TOLIMA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,TOLIMA
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,CUNDINAMARCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,CESAR
04/01/2010,CAQUETA
04/01/2010,ARAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,BOLIVAR
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,CALDAS
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,CUNDINAMARCA
04/01/2010,META
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,RISARALDA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,BOLIVAR
04/01/2010,BOLIVAR
04/01/2010,BOLIVAR
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOLIVAR
04/01/2010,CUNDINAMARCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,HUILA
04/01/2010,VALLE DEL CAUCA
04/01/2010,CALDAS
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,BOLIVAR
04/01/2010,BOGOTA D. C.
04/01/2010,QUINDIO
04/01/2010,CUNDINAMARCA
04/01/2010,BOYACA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,CALDAS
04/01/2010,HUILA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,RISARALDA
04/01/2010,CESAR
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,NORTE DE SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,RISARALDA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,CALDAS
04/01/2010,QUINDIO
04/01/2010,CESAR
04/01/2010,CALDAS
04/01/2010,BOGOTA D. C.
04/01/2010,CALDAS
04/01/2010,BOGOTA D. C.
04/01/2010,RISARALDA
04/01/2010,ANTIOQUIA
04/01/2010,META
04/01/2010,ATLANTICO
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,SANTANDER
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,TOLIMA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,RISARALDA
04/01/2010,META
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,BOLIVAR
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,MAGDALENA
04/01/2010,ATLANTICO
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,TOLIMA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,BOYACA
04/01/2010,QUINDIO
04/01/2010,ANTIOQUIA
04/01/2010,BOLIVAR
04/01/2010,ATLANTICO
04/01/2010,BOGOTA D. C.
04/01/2010,CALDAS
04/01/2010,RISARALDA
04/01/2010,META
04/01/2010,ATLANTICO
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,SANTANDER
04/01/2010,QUINDIO
04/01/2010,VALLE DEL CAUCA
04/01/2010,NARINO
04/01/2010,ANTIOQUIA
04/01/2010,HUILA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,CALDAS
04/01/2010,BOGOTA D. C.
04/01/2010,NARINO
04/01/2010,BOGOTA D. C.
04/01/2010,RISARALDA
04/01/2010,META
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,NARINO
04/01/2010,QUINDIO
04/01/2010,BOLIVAR
04/01/2010,VALLE DEL CAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,QUINDIO
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,BOGOTA D. C.
04/01/2010,CALDAS
04/01/2010,CAUCA
04/01/2010,ARAUCA
04/01/2010,CUNDINAMARCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,BOLIVAR
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,QUINDIO
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,RISARALDA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,CALDAS
04/01/2010,SANTANDER
04/01/2010,VALLE DEL CAUCA
04/01/2010,QUINDIO
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,TOLIMA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,RISARALDA
04/01/2010,HUILA
04/01/2010,BOGOTA D. C.
04/01/2010,META
04/01/2010,BOLIVAR
04/01/2010,BOGOTA D. C.
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,TOLIMA
04/01/2010,CUNDINAMARCA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,SANTANDER
04/01/2010,ANTIOQUIA
04/01/2010,ATLANTICO
04/01/2010,CUNDINAMARCA
04/01/2010,RISARALDA
04/01/2010,ATLANTICO
04/01/2010,CUNDINAMARCA
04/01/2010,RISARALDA
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOLIVAR
04/01/2010,BOGOTA D. C.
04/01/2010,BOLIVAR
04/01/2010,ANTIOQUIA
04/01/2010,VALLE DEL CAUCA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,CESAR
04/01/2010,ANTIOQUIA
04/01/2010,CUNDINAMARCA
04/01/2010,BOLIVAR
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
04/01/2010,BOYACA
04/01/2010,VALLE DEL CAUCA
04/01/2010,ANTIOQUIA
04/01/2010,BOGOTA D. C.
04/01/2010,CUNDINAMARCA
04/01/2010,ANTIOQUIA
04/01/2010,BOLIVAR
04/01/2010,META
04/01/2010,VALLE DEL CAUCA
04/01/2010,BOGOTA D. C.
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,VALLE DEL CAUCA
05/01/2010,ANTIOQUIA
05/01/2010,BOGOTA D. C.
05/01/2010,HUILA
05/01/2010,CAUCA
05/01/2010,ANTIOQUIA
05/01/2010,CUNDINAMARCA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,BOGOTA D. C.
05/01/2010,RISARALDA
05/01/2010,VALLE DEL CAUCA
05/01/2010,BOGOTA D. C.
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,VALLE DEL CAUCA
05/01/2010,VALLE DEL CAUCA
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,CALDAS
05/01/2010,CUNDINAMARCA
05/01/2010,CALDAS
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,BOLIVAR
05/01/2010,BOGOTA D. C.
05/01/2010,VALLE DEL CAUCA
05/01/2010,BOGOTA D. C.
05/01/2010,VALLE DEL CAUCA
05/01/2010,QUINDIO
05/01/2010,VALLE DEL CAUCA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,VALLE DEL CAUCA
05/01/2010,VALLE DEL CAUCA
05/01/2010,BOLIVAR
05/01/2010,BOGOTA D. C.
05/01/2010,VALLE DEL CAUCA
05/01/2010,BOGOTA D. C.
05/01/2010,CALDAS
05/01/2010,ANTIOQUIA
05/01/2010,TOLIMA
05/01/2010,ANTIOQUIA
05/01/2010,SANTANDER
05/01/2010,BOLIVAR
05/01/2010,BOGOTA D. C.
05/01/2010,RISARALDA
05/01/2010,BOLIVAR
05/01/2010,ANTIOQUIA
05/01/2010,BOLIVAR
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,CAQUETA
05/01/2010,ANTIOQUIA
05/01/2010,RISARALDA
05/01/2010,BOLIVAR
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,META
05/01/2010,ANTIOQUIA
05/01/2010,TOLIMA
05/01/2010,BOGOTA D. C.
05/01/2010,CORDOBA
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,CALDAS
05/01/2010,VALLE DEL CAUCA
05/01/2010,ANTIOQUIA
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,ATLANTICO
05/01/2010,SANTANDER
05/01/2010,CAQUETA
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,NARINO
05/01/2010,CUNDINAMARCA
05/01/2010,CUNDINAMARCA
05/01/2010,ANTIOQUIA
05/01/2010,BOLIVAR
05/01/2010,TOLIMA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,BOGOTA D. C.
05/01/2010,SUCRE
05/01/2010,RISARALDA
05/01/2010,ANTIOQUIA
05/01/2010,RISARALDA
05/01/2010,META
05/01/2010,VALLE DEL CAUCA
05/01/2010,HUILA
05/01/2010,ANTIOQUIA
05/01/2010,NARINO
05/01/2010,SANTANDER
05/01/2010,HUILA
05/01/2010,VALLE DEL CAUCA
05/01/2010,VALLE DEL CAUCA
05/01/2010,META
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,META
05/01/2010,SANTANDER
05/01/2010,ANTIOQUIA
05/01/2010,META
05/01/2010,BOLIVAR
05/01/2010,ANTIOQUIA
05/01/2010,CUNDINAMARCA
05/01/2010,ANTIOQUIA
05/01/2010,RISARALDA
05/01/2010,SANTANDER
05/01/2010,BOGOTA D. C.
05/01/2010,SANTANDER
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,CALDAS
05/01/2010,VALLE DEL CAUCA
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,BOGOTA D. C.
05/01/2010,ANTIOQUIA
05/01/2010,VALLE DEL CAUCA
05/01/2010,ATLANTICO
05/01/2010,BOGOTA D. C.
05/01/2010,VALLE DEL CAUCA
05/01/2010,TOLIMA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,TOLIMA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,SANTANDER
05/01/2010,ANTIOQUIA
05/01/2010,VALLE DEL CAUCA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,CALDAS
05/01/2010,BOGOTA D. C.
05/01/2010,CUNDINAMARCA
05/01/2010,ANTIOQUIA
05/01/2010,CALDAS
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,SANTANDER
05/01/2010,VALLE DEL CAUCA
05/01/2010,ANTIOQUIA
05/01/2010,TOLIMA
05/01/2010,VALLE DEL CAUCA
05/01/2010,RISARALDA
05/01/2010,CUNDINAMARCA
05/01/2010,RISARALDA
05/01/2010,ANTIOQUIA
05/01/2010,CESAR
05/01/2010,BOYACA
05/01/2010,TOLIMA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,VALLE DEL CAUCA
05/01/2010,QUINDIO
05/01/2010,MAGDALENA
05/01/2010,ANTIOQUIA
05/01/2010,BOGOTA D. C.
05/01/2010,BOGOTA D. C.
05/01/2010,VALLE DEL CAUCA
05/01/2010,ANTIOQUIA
05/01/2010,ANTIOQUIA
05/01/2010,SANTANDER
05/01/2010,TOLIMA
05/01/2010,ANTIOQUIA
05/01/2010,NARINO
05/01/2010,VALLE DEL CAUCA
05/01/2010,LA GUAJIRA
05/01/2010,ANTIOQUIA
05/01/2010,RISARALDA
05/01/2010,ANTIOQUIA
